     1  42  -.132244E+01  -.223811E+01  0.292731E+01  0.152627E+01  -.323477E+00  0.248265E+00  0.227013E+09
     1  43  -.190051E+01  -.111058E+01  0.269572E+01  0.318596E+00  -.748475E+00  -.144302E+01  0.526667E+05
     1  44  -.291158E+01  -.217212E+01  0.220776E+01  0.200136E+01  -.188053E+01  -.903314E+00  0.295516E+04
     1  45  -.275745E+01  -.151580E+01  0.325723E+01  0.156157E+01  -.183375E+01  -.822806E+00  0.443320E+06
     1  46  -.298843E+01  -.100684E+01  0.285260E+01  0.223854E+01  -.191158E+01  0.503725E-01  0.177161E+06
     1  47  -.129690E+01  -.132747E+01  0.230222E+01  0.329763E+00  -.755460E+00  -.131901E+01  0.538072E+05
     1  48  -.115375E+01  -.159629E+01  0.329269E+01  0.190985E+01  -.125490E+01  -.130010E+01  0.322797E+05
     1  49  -.194301E+01  -.204483E+01  0.319909E+01  0.188637E+01  -.147382E+01  -.254371E+01  0.993896E+04
     1  50  -.202172E+01  -.203258E+01  0.273154E+01  0.673459E+00  -.339704E+00  -.170617E+01  0.906977E+04
     2   1  -.127042E+01  -.136816E+01  0.224657E+01  0.240000E+01  -.197438E+01  -.174012E+01  0.374331E+04
     2   2  -.233383E+01  -.132105E+01  0.204310E+01  0.216371E+01  -.196493E+01  -.698402E+00  0.572624E+04
     2   3  -.207046E+01  -.167377E+01  0.294142E+01  0.997004E+00  -.400926E+00  -.215165E+01  0.798771E+04
     2   4  -.220115E+01  -.172262E+01  0.240282E+01  0.240000E+01  -.100000E+00  -.779490E+00  0.320960E+04
     2   5  -.201215E+01  -.240000E+01  0.318658E+01  0.863225E+00  -.113222E+01  -.270000E+01  0.501258E+05
     2   6  -.140196E+01  -.145482E+01  0.182026E+01  0.977231E+00  -.695344E+00  -.988316E+00  0.789240E+04
     2   7  -.209249E+01  -.134087E+01  0.297449E+01  0.230884E+01  -.209917E+00  -.241158E+01  0.546099E+04
     2   8  -.302061E+01  -.175997E+01  0.237608E+01  0.176616E+01  -.109088E+01  0.159079E+00  0.986075E+05
     2   9  -.147593E+01  -.240000E+01  0.209651E+01  0.195800E+01  -.145115E+01  -.168274E+01  0.101129E+04
     2  10  -.226584E+01  -.112645E+01  0.299800E+01  0.105472E+01  -.126462E+01  -.270000E+01  0.349035E+05
     2  11  -.340000E+01  -.236492E+01  0.293976E+01  0.188283E+01  -.577680E+00  -.128294E+01  0.208947E+04
     2  12  -.800000E+00  -.151198E+01  0.273095E+01  0.573933E+00  -.515829E+00  -.791992E+00  0.238663E+06
     2  13  -.253729E+01  -.213011E+01  0.210095E+01  0.205924E+01  -.107613E+01  -.270000E+01  0.233619E+04
     2  14  -.172395E+01  -.174157E+01  0.243637E+01  0.240000E+01  -.107456E+01  -.138463E+01  0.596341E+03
     2  15  -.154519E+01  -.234716E+01  0.299632E+01  0.214998E+01  -.110749E+01  -.108198E+01  0.121359E+06
     2  16  -.219191E+01  -.226786E+01  0.217806E+01  0.121413E+01  -.608791E+00  -.103076E+01  0.305764E+04
     2  17  -.228593E+01  -.231559E+01  0.213676E+01  0.230603E+01  -.162655E+01  -.270000E+01  0.133040E+04
     2  18  -.196368E+01  -.136307E+01  0.235217E+01  0.240000E+01  -.127071E+01  -.114386E+01  0.529255E+04
     2  19  -.212203E+01  -.217109E+01  0.214858E+01  0.184805E+01  -.862270E+00  -.770121E+00  0.178314E+04
     2  20  -.800000E+00  -.166299E+01  0.247806E+01  0.133507E+01  -.952555E+00  -.261644E+01  0.349300E+05
     2  21  -.138750E+01  -.160357E+01  0.322531E+01  0.228820E+01  -.573780E+00  -.794736E+00  0.384371E+07
     2  22  -.245908E+01  -.174353E+01  0.254003E+01  0.902082E+00  -.614510E+00  -.215785E+01  0.363607E+04
     2  23  -.211135E+01  -.203218E+01  0.258931E+01  0.144730E+01  -.115965E+01  -.200146E+01  0.275739E+04
     2  24  -.122646E+01  -.133994E+01  0.290034E+01  0.173442E+01  -.952843E+00  -.215683E+01  0.228966E+05
